class,bruises,odor,spore_print_color,population,habitat,mushroom_ID,gillID,capID,veilID,stalkID
e,f,n,k,a,g,exsnfnfwbkteffwwpwoekag,fwbk,xsn,pwoe,teffww
e,f,n,k,s,g,exsnfnfwbktesfwwpwoeksg,fwbk,xsn,pwoe,tesfww
e,t,n,n,v,d,exfntnfcbwtbssggpwopnvd,fcbw,xfn,pwop,tbssgg
e,t,n,n,v,d,exyetnfcbutbssgwpwopnvd,fcbu,xye,pwop,tbssgw
e,f,n,k,a,g,efsnfnfwbkteffwwpwoekag,fwbk,fsn,pwoe,teffww
e,t,n,k,y,d,exfntnfcbwtbssggpwopkyd,fcbw,xfn,pwop,tbssgg
p,t,p,n,v,u,pfywtpfcnweesswwpwopnvu,fcnw,fyw,pwop,eessww
e,t,l,n,s,g,exyytlfcbnersywwpwopnsg,fcbn,xyy,pwop,ersyww
p,t,p,k,s,g,pfsntpfcnpeesswwpwopksg,fcnp,fsn,pwop,eessww
e,f,n,n,s,g,effwfnfwbhtefswwpwoensg,fwbh,ffw,pwoe,tefsww
e,f,n,k,a,g,effnfnfwbnteffwwpwoekag,fwbn,ffn,pwoe,teffww
p,t,p,n,v,g,pfsntpfcnweesswwpwopnvg,fcnw,fsn,pwop,eessww
e,f,n,n,a,g,exsnfnfwbkteffwwpwoenag,fwbk,xsn,pwoe,teffww
e,f,n,k,s,g,exfnfnfwbntesfwwpwoeksg,fwbn,xfn,pwoe,tesfww
e,t,n,k,v,d,exfetnfcbutbssgwpwopkvd,fcbu,xfe,pwop,tbssgw
e,f,n,k,a,g,effnfnfwbktesswwpwoekag,fwbk,ffn,pwoe,tessww
e,f,n,n,s,g,exfwfnfwbktesswwpwoensg,fwbk,xfw,pwoe,tessww
e,f,n,n,a,g,efsgfnfwbptefswwpwoenag,fwbp,fsg,pwoe,tefsww
e,f,n,k,s,g,effwfnfwbhtefswwpwoeksg,fwbh,ffw,pwoe,tefsww
e,t,a,n,v,d,efsytafwnntbsswwpwopnvd,fwnn,fsy,pwop,tbssww
e,t,a,n,v,d,effwtafwnntbsswwpwopnvd,fwnn,ffw,pwop,tbssww
e,f,n,n,a,g,effnfnfwbptesfwwpwoenag,fwbp,ffn,pwoe,tesfww
e,t,n,n,y,d,exfntnfcbutbsswwpwopnyd,fcbu,xfn,pwop,tbssww
e,t,n,k,y,d,exygtnfcbntbssgppwopkyd,fcbn,xyg,pwop,tbssgp
e,t,n,n,y,d,exfntnfcbutbsswgpwopnyd,fcbu,xfn,pwop,tbsswg
e,f,n,k,s,g,exfnfnfwbktesfwwpwoeksg,fwbk,xfn,pwoe,tesfww
e,t,n,n,y,d,exfgtnfcbutbsswwpwopnyd,fcbu,xfg,pwop,tbssww
e,t,n,k,v,d,exfntnfcbntbsspppwopkvd,fcbn,xfn,pwop,tbsspp
e,f,n,k,a,g,exfgfnfwbptefswwpwoekag,fwbp,xfg,pwoe,tefsww
e,t,n,n,v,d,exfntnfcbntbsswppwopnvd,fcbn,xfn,pwop,tbsswp
e,f,n,k,a,g,exsnfnfwbhteffwwpwoekag,fwbh,xsn,pwoe,teffww
e,t,l,k,s,m,ebywtlfcbkecsswwpwopksm,fcbk,byw,pwop,ecssww
e,t,n,k,v,d,exyetnfcbutbsswppwopkvd,fcbu,xye,pwop,tbsswp
e,f,n,n,s,g,efsnfnfwbhtesfwwpwoensg,fwbh,fsn,pwoe,tesfww
e,t,n,k,y,d,exfetnfcbwtbsspppwopkyd,fcbw,xfe,pwop,tbsspp
e,t,n,k,y,d,efyntnfcbptbssggpwopkyd,fcbp,fyn,pwop,tbssgg
e,t,n,k,v,d,exygtnfcbutbsspgpwopkvd,fcbu,xyg,pwop,tbsspg
e,f,n,n,a,g,exsgfnfwbptesswwpwoenag,fwbp,xsg,pwoe,tessww
e,f,n,k,s,g,exsnfnfwbktefswwpwoeksg,fwbk,xsn,pwoe,tefsww
e,f,n,n,a,g,exfgfnfwbpteffwwpwoenag,fwbp,xfg,pwoe,teffww
e,f,n,k,a,g,exsgfnfwbntesswwpwoekag,fwbn,xsg,pwoe,tessww
e,t,n,k,y,d,exyetnfcbwtbsswppwopkyd,fcbw,xye,pwop,tbsswp
e,t,n,n,y,d,effgtnfcbwtbsspwpwopnyd,fcbw,ffg,pwop,tbsspw
e,t,n,k,y,d,effntnfcbntbsspwpwopkyd,fcbn,ffn,pwop,tbsspw
e,f,n,n,s,g,exfnfnfwbkteffwwpwoensg,fwbk,xfn,pwoe,teffww
e,f,n,n,s,g,efsnfnfwbntesfwwpwoensg,fwbn,fsn,pwoe,tesfww
e,f,n,k,s,g,exfwfnfwbntesswwpwoeksg,fwbn,xfw,pwoe,tessww
e,t,a,n,s,p,exyytafcbpersywwpwopnsp,fcbp,xyy,pwop,ersyww
e,t,n,n,v,d,exfetnfcbutbsswppwopnvd,fcbu,xfe,pwop,tbsswp
e,f,n,k,s,g,exfnfnfwbhtefswwpwoeksg,fwbh,xfn,pwoe,tefsww
e,t,n,k,v,d,exyntnfcbptbsswgpwopkvd,fcbp,xyn,pwop,tbsswg
e,t,n,n,y,d,effgtnfcbntbsswppwopnyd,fcbn,ffg,pwop,tbsswp
e,f,n,n,a,g,exfwfnfwbktefswwpwoenag,fwbk,xfw,pwoe,tefsww
e,t,a,k,s,m,exywtafcbkecsswwpwopksm,fcbk,xyw,pwop,ecssww
e,f,n,n,s,g,exsnfnfwbptesswwpwoensg,fwbp,xsn,pwoe,tessww
e,f,n,n,a,g,efswfnfwbptesswwpwoenag,fwbp,fsw,pwoe,tessww
e,t,n,n,v,d,effntnfcbutbssgwpwopnvd,fcbu,ffn,pwop,tbssgw
e,f,n,k,s,g,effwfnfwbkteffwwpwoeksg,fwbk,ffw,pwoe,teffww
e,t,n,n,v,d,exfgtnfcbutbssgppwopnvd,fcbu,xfg,pwop,tbssgp
e,t,n,n,y,d,exfntnfcbptbsswgpwopnyd,fcbp,xfn,pwop,tbsswg
e,f,n,n,a,g,exfwfnfwbptesfwwpwoenag,fwbp,xfw,pwoe,tesfww
e,t,a,k,n,m,exswtafcbnecsswwpwopknm,fcbn,xsw,pwop,ecssww
e,f,n,n,s,g,efsgfnfwbntefswwpwoensg,fwbn,fsg,pwoe,tefsww
p,t,p,n,v,g,pfyntpfcnneesswwpwopnvg,fcnn,fyn,pwop,eessww
e,f,n,n,s,g,effgfnfwbptefswwpwoensg,fwbp,ffg,pwoe,tefsww
e,t,n,n,v,d,exfntnfcbntbsspwpwopnvd,fcbn,xfn,pwop,tbsspw
e,f,n,n,s,g,exfwfnfwbntesfwwpwoensg,fwbn,xfw,pwoe,tesfww
e,t,n,k,v,d,exyntnfcbutbsspwpwopkvd,fcbu,xyn,pwop,tbsspw
e,t,n,n,v,d,exyetnfcbptbsspppwopnvd,fcbp,xye,pwop,tbsspp
p,t,p,k,v,u,pfsntpfcnneesswwpwopkvu,fcnn,fsn,pwop,eessww
e,f,n,n,a,g,efsgfnfwbptesswwpwoenag,fwbp,fsg,pwoe,tessww
e,t,n,k,y,d,exfgtnfcbntbsswgpwopkyd,fcbn,xfg,pwop,tbsswg
e,t,n,k,y,d,effgtnfcbntbssgppwopkyd,fcbn,ffg,pwop,tbssgp
e,t,n,k,v,d,exfgtnfcbntbsswgpwopkvd,fcbn,xfg,pwop,tbsswg
e,t,n,n,y,d,exfgtnfcbwtbsspppwopnyd,fcbw,xfg,pwop,tbsspp
e,t,n,k,y,d,exfntnfcbutbsspgpwopkyd,fcbu,xfn,pwop,tbsspg
p,t,p,n,v,u,pxswtpfcnpeesswwpwopnvu,fcnp,xsw,pwop,eessww
e,t,l,k,n,m,exsytlfcbkecsswwpwopknm,fcbk,xsy,pwop,ecssww
e,t,n,n,v,d,exfntnfcbntbsspppwopnvd,fcbn,xfn,pwop,tbsspp
e,t,n,n,y,d,efyntnfcbwtbsswwpwopnyd,fcbw,fyn,pwop,tbssww
e,f,n,n,s,g,exsgfnfwbnteffwwpwoensg,fwbn,xsg,pwoe,teffww
e,t,n,n,y,d,exyetnfcbutbsswppwopnyd,fcbu,xye,pwop,tbsswp
e,f,n,n,s,g,exfgfnfwbktefswwpwoensg,fwbk,xfg,pwoe,tefsww
e,f,n,n,s,g,efswfnfwbptefswwpwoensg,fwbp,fsw,pwoe,tefsww
e,t,n,n,v,d,exfntnfcbntbssggpwopnvd,fcbn,xfn,pwop,tbssgg
e,t,n,n,v,d,effntnfcbutbsswppwopnvd,fcbu,ffn,pwop,tbsswp
e,f,n,k,s,g,effgfnfwbntesfwwpwoeksg,fwbn,ffg,pwoe,tesfww
e,f,n,k,s,g,effgfnfwbntesswwpwoeksg,fwbn,ffg,pwoe,tessww
e,f,n,n,s,g,effnfnfwbhteffwwpwoensg,fwbh,ffn,pwoe,teffww
e,t,n,k,y,d,exfgtnfcbptbssgwpwopkyd,fcbp,xfg,pwop,tbssgw
e,t,n,n,y,d,exfetnfcbntbsspgpwopnyd,fcbn,xfe,pwop,tbsspg
p,t,p,k,s,u,pfyntpfcnpeesswwpwopksu,fcnp,fyn,pwop,eessww
e,t,n,k,v,d,exygtnfcbptbssggpwopkvd,fcbp,xyg,pwop,tbssgg
e,f,n,n,a,g,exswfnfwbktesfwwpwoenag,fwbk,xsw,pwoe,tesfww
e,t,a,n,s,m,ebswtafcbgecsswwpwopnsm,fcbg,bsw,pwop,ecssww
e,f,n,n,s,g,exswfnfwbhteffwwpwoensg,fwbh,xsw,pwoe,teffww
e,f,n,k,s,g,effnfnfwbkteffwwpwoeksg,fwbk,ffn,pwoe,teffww
e,t,n,k,y,d,exygtnfcbptbssgwpwopkyd,fcbp,xyg,pwop,tbssgw
e,t,n,n,v,d,effgtnfcbntbsswwpwopnvd,fcbn,ffg,pwop,tbssww
e,f,n,k,s,g,exfgfnfwbptefswwpwoeksg,fwbp,xfg,pwoe,tefsww
p,t,p,k,s,g,pxswtpfcnneesswwpwopksg,fcnn,xsw,pwop,eessww
e,f,n,n,a,g,exsnfnfwbktesswwpwoenag,fwbk,xsn,pwoe,tessww
e,t,n,k,y,d,exygtnfcbptbsswgpwopkyd,fcbp,xyg,pwop,tbsswg
e,t,n,n,v,d,effgtnfcbptbsswwpwopnvd,fcbp,ffg,pwop,tbssww
e,t,n,n,v,d,exyntnfcbwtbsspwpwopnvd,fcbw,xyn,pwop,tbsspw
e,t,n,n,y,d,exfetnfcbptbsspgpwopnyd,fcbp,xfe,pwop,tbsspg
e,t,n,n,y,d,effntnfcbwtbssgppwopnyd,fcbw,ffn,pwop,tbssgp
e,t,n,k,y,d,exfetnfcbutbssggpwopkyd,fcbu,xfe,pwop,tbssgg
e,t,n,n,v,d,effntnfcbptbsswwpwopnvd,fcbp,ffn,pwop,tbssww
e,t,n,k,y,d,exyetnfcbutbsspppwopkyd,fcbu,xye,pwop,tbsspp
e,t,n,k,v,d,exfgtnfcbwtbsspwpwopkvd,fcbw,xfg,pwop,tbsspw
e,t,n,k,v,d,effgtnfcbptbsswwpwopkvd,fcbp,ffg,pwop,tbssww
e,t,n,k,v,d,exfetnfcbwtbssgwpwopkvd,fcbw,xfe,pwop,tbssgw
e,t,n,n,v,d,exyetnfcbutbssgppwopnvd,fcbu,xye,pwop,tbssgp
p,t,p,n,v,g,pxswtpfcnweesswwpwopnvg,fcnw,xsw,pwop,eessww
e,t,n,n,v,d,exfetnfcbntbsspgpwopnvd,fcbn,xfe,pwop,tbsspg
e,t,n,k,v,d,exygtnfcbptbsswwpwopkvd,fcbp,xyg,pwop,tbssww
e,t,n,n,y,d,exfntnfcbptbssggpwopnyd,fcbp,xfn,pwop,tbssgg
e,t,n,k,y,d,exyetnfcbwtbsswgpwopkyd,fcbw,xye,pwop,tbsswg
e,t,n,k,v,d,exygtnfcbntbssgppwopkvd,fcbn,xyg,pwop,tbssgp
e,t,n,k,v,d,exfgtnfcbntbsspppwopkvd,fcbn,xfg,pwop,tbsspp
e,t,n,k,v,d,exygtnfcbutbssgwpwopkvd,fcbu,xyg,pwop,tbssgw
e,t,n,n,y,d,exfetnfcbptbsswwpwopnyd,fcbp,xfe,pwop,tbssww
e,t,n,n,y,d,efyetnfcbntbsswwpwopnyd,fcbn,fye,pwop,tbssww
e,t,n,k,v,d,effntnfcbptbssgppwopkvd,fcbp,ffn,pwop,tbssgp
e,t,n,k,v,d,exfntnfcbutbsswppwopkvd,fcbu,xfn,pwop,tbsswp
e,t,n,k,v,d,efygtnfcbwtbsspppwopkvd,fcbw,fyg,pwop,tbsspp
e,t,n,n,v,d,exyetnfcbutbsspgpwopnvd,fcbu,xye,pwop,tbsspg
e,t,n,n,y,d,exfgtnfcbptbssggpwopnyd,fcbp,xfg,pwop,tbssgg
e,t,n,k,v,d,exygtnfcbntbsswppwopkvd,fcbn,xyg,pwop,tbsswp
p,f,f,h,y,g,pxfgfffcbpebkkbbpwolhyg,fcbp,xfg,pwol,ebkkbb
p,t,p,k,s,g,pfswtpfcnpeesswwpwopksg,fcnp,fsw,pwop,eessww
e,t,n,k,v,d,exfetnfcbntbsspwpwopkvd,fcbn,xfe,pwop,tbsspw
e,f,n,n,s,g,exfwfnfwbhtesswwpwoensg,fwbh,xfw,pwoe,tessww
e,t,n,n,v,d,exyntnfcbutbssgwpwopnvd,fcbu,xyn,pwop,tbssgw
e,t,n,n,y,d,effntnfcbntbssgwpwopnyd,fcbn,ffn,pwop,tbssgw
e,t,n,n,v,d,exfntnfcbwtbsspgpwopnvd,fcbw,xfn,pwop,tbsspg
e,t,n,n,y,d,exygtnfcbutbsspwpwopnyd,fcbu,xyg,pwop,tbsspw
e,t,n,n,v,d,exygtnfcbwtbssgwpwopnvd,fcbw,xyg,pwop,tbssgw
e,t,n,k,v,d,exfetnfcbutbsswppwopkvd,fcbu,xfe,pwop,tbsswp
e,t,n,n,y,d,exyntnfcbntbsswgpwopnyd,fcbn,xyn,pwop,tbsswg
e,t,n,k,y,d,exfgtnfcbwtbsspgpwopkyd,fcbw,xfg,pwop,tbsspg
e,t,n,k,v,d,exfetnfcbwtbsspwpwopkvd,fcbw,xfe,pwop,tbsspw
e,t,n,k,v,d,exyetnfcbutbsswgpwopkvd,fcbu,xye,pwop,tbsswg
e,t,n,n,y,d,exyntnfcbptbsspwpwopnyd,fcbp,xyn,pwop,tbsspw
e,t,n,k,y,d,exyetnfcbntbsswwpwopkyd,fcbn,xye,pwop,tbssww
e,t,n,n,v,d,efyntnfcbptbsswgpwopnvd,fcbp,fyn,pwop,tbsswg
e,t,n,k,v,d,efyntnfcbntbsspwpwopkvd,fcbn,fyn,pwop,tbsspw
e,t,n,n,v,d,exyntnfcbntbssggpwopnvd,fcbn,xyn,pwop,tbssgg
p,t,p,n,v,u,pfsntpfcnneesswwpwopnvu,fcnn,fsn,pwop,eessww
e,t,n,n,y,d,effetnfcbutbsswwpwopnyd,fcbu,ffe,pwop,tbssww
p,t,p,k,s,g,pxswtpfcnweesswwpwopksg,fcnw,xsw,pwop,eessww
e,t,n,k,y,d,exfetnfcbutbssgppwopkyd,fcbu,xfe,pwop,tbssgp
e,t,n,k,y,d,effntnfcbptbssggpwopkyd,fcbp,ffn,pwop,tbssgg
e,t,n,n,v,d,exyntnfcbutbsspgpwopnvd,fcbu,xyn,pwop,tbsspg
e,t,n,n,v,d,effetnfcbptbsswgpwopnvd,fcbp,ffe,pwop,tbsswg
e,t,n,n,y,d,exfetnfcbntbsswgpwopnyd,fcbn,xfe,pwop,tbsswg
e,t,n,n,v,d,exfgtnfcbptbssgppwopnvd,fcbp,xfg,pwop,tbssgp
e,t,n,n,y,d,exyntnfcbntbsspgpwopnyd,fcbn,xyn,pwop,tbsspg
e,t,n,n,v,d,effntnfcbutbsswgpwopnvd,fcbu,ffn,pwop,tbsswg
e,t,n,n,y,d,effntnfcbwtbsspppwopnyd,fcbw,ffn,pwop,tbsspp
e,t,n,k,v,d,exfetnfcbutbsswgpwopkvd,fcbu,xfe,pwop,tbsswg
e,t,n,k,y,d,exfntnfcbutbsswgpwopkyd,fcbu,xfn,pwop,tbsswg
e,t,n,n,y,d,exfetnfcbptbssgwpwopnyd,fcbp,xfe,pwop,tbssgw
e,t,n,k,v,d,effgtnfcbptbssgppwopkvd,fcbp,ffg,pwop,tbssgp
e,t,n,k,y,d,exyntnfcbutbsswppwopkyd,fcbu,xyn,pwop,tbsswp
e,t,n,n,y,d,effntnfcbutbsswppwopnyd,fcbu,ffn,pwop,tbsswp
e,t,n,n,y,d,exfetnfcbntbsswppwopnyd,fcbn,xfe,pwop,tbsswp
e,t,n,n,y,d,exyetnfcbwtbsspwpwopnyd,fcbw,xye,pwop,tbsspw
e,t,n,k,y,d,exfgtnfcbptbsspgpwopkyd,fcbp,xfg,pwop,tbsspg
e,t,n,k,y,d,exygtnfcbntbssggpwopkyd,fcbn,xyg,pwop,tbssgg
e,t,n,n,v,d,exyetnfcbptbsspgpwopnvd,fcbp,xye,pwop,tbsspg
e,t,n,k,v,d,exygtnfcbptbssgppwopkvd,fcbp,xyg,pwop,tbssgp
e,t,n,n,v,d,exfgtnfcbntbssggpwopnvd,fcbn,xfg,pwop,tbssgg
e,t,n,n,v,d,effgtnfcbntbssggpwopnvd,fcbn,ffg,pwop,tbssgg
e,t,n,k,v,d,exygtnfcbntbssgwpwopkvd,fcbn,xyg,pwop,tbssgw
e,t,n,n,y,d,exyetnfcbntbsswgpwopnyd,fcbn,xye,pwop,tbsswg
e,t,n,k,v,d,effntnfcbptbsswppwopkvd,fcbp,ffn,pwop,tbsswp
e,t,n,k,y,d,effntnfcbwtbssgwpwopkyd,fcbw,ffn,pwop,tbssgw
e,t,n,n,v,d,exyetnfcbptbsswwpwopnvd,fcbp,xye,pwop,tbssww
p,f,f,h,y,d,pxfgfffcbpebkknppwolhyd,fcbp,xfg,pwol,ebkknp
e,t,n,k,y,d,exygtnfcbutbsspwpwopkyd,fcbu,xyg,pwop,tbsspw
e,t,n,n,y,d,exfetnfcbwtbsspgpwopnyd,fcbw,xfe,pwop,tbsspg
e,t,n,n,v,d,exyntnfcbutbssgppwopnvd,fcbu,xyn,pwop,tbssgp
e,t,n,n,y,d,effntnfcbptbssgwpwopnyd,fcbp,ffn,pwop,tbssgw
e,t,n,k,v,d,exyetnfcbwtbssgppwopkvd,fcbw,xye,pwop,tbssgp
e,t,n,k,v,d,effntnfcbptbssggpwopkvd,fcbp,ffn,pwop,tbssgg
e,t,n,k,y,d,efyntnfcbptbsswgpwopkyd,fcbp,fyn,pwop,tbsswg
e,t,n,k,y,d,effgtnfcbptbsswppwopkyd,fcbp,ffg,pwop,tbsswp
e,t,n,k,y,d,exfetnfcbntbsspwpwopkyd,fcbn,xfe,pwop,tbsspw
e,t,n,k,v,d,exfgtnfcbwtbssgppwopkvd,fcbw,xfg,pwop,tbssgp
e,t,n,n,v,d,exfgtnfcbutbssgwpwopnvd,fcbu,xfg,pwop,tbssgw
e,t,n,k,v,d,exfntnfcbutbsspwpwopkvd,fcbu,xfn,pwop,tbsspw
e,t,n,k,y,d,exfgtnfcbwtbsswgpwopkyd,fcbw,xfg,pwop,tbsswg
e,f,n,n,s,g,exsgfnfwbktesswwpwoensg,fwbk,xsg,pwoe,tessww
e,t,n,k,y,d,exyetnfcbutbsspgpwopkyd,fcbu,xye,pwop,tbsspg
e,t,n,k,y,d,effgtnfcbptbsspgpwopkyd,fcbp,ffg,pwop,tbsspg
e,t,n,n,v,d,exyetnfcbntbssgwpwopnvd,fcbn,xye,pwop,tbssgw
e,t,n,k,v,d,effgtnfcbntbssgppwopkvd,fcbn,ffg,pwop,tbssgp
e,t,n,k,y,d,exfgtnfcbutbsswppwopkyd,fcbu,xfg,pwop,tbsswp
e,t,n,n,v,d,exfgtnfcbntbsspppwopnvd,fcbn,xfg,pwop,tbsspp
e,t,n,n,y,d,effgtnfcbptbsswppwopnyd,fcbp,ffg,pwop,tbsswp
e,f,n,n,a,g,exswfnfwbptesfwwpwoenag,fwbp,xsw,pwoe,tesfww
e,t,n,n,y,d,exfntnfcbwtbssgwpwopnyd,fcbw,xfn,pwop,tbssgw
e,t,n,k,v,d,effntnfcbwtbsspppwopkvd,fcbw,ffn,pwop,tbsspp
e,t,n,k,y,d,effgtnfcbptbssggpwopkyd,fcbp,ffg,pwop,tbssgg
e,t,n,k,y,d,exygtnfcbwtbsswwpwopkyd,fcbw,xyg,pwop,tbssww
e,t,n,n,v,d,exfetnfcbutbsswwpwopnvd,fcbu,xfe,pwop,tbssww
e,t,n,k,v,d,exyetnfcbutbssgppwopkvd,fcbu,xye,pwop,tbssgp
e,t,n,k,y,d,exfntnfcbwtbssgppwopkyd,fcbw,xfn,pwop,tbssgp
e,t,n,k,y,d,efygtnfcbwtbsswwpwopkyd,fcbw,fyg,pwop,tbssww
e,t,n,n,v,d,exygtnfcbwtbsspppwopnvd,fcbw,xyg,pwop,tbsspp
p,f,c,n,s,d,pxspfcfwngebsswwpwopnsd,fwng,xsp,pwop,ebssww
e,t,n,n,y,d,exyntnfcbptbssgppwopnyd,fcbp,xyn,pwop,tbssgp
e,t,n,k,v,d,effgtnfcbntbsspwpwopkvd,fcbn,ffg,pwop,tbsspw
e,t,n,k,y,d,exyetnfcbptbsswppwopkyd,fcbp,xye,pwop,tbsswp
e,t,n,n,v,d,effntnfcbptbsspwpwopnvd,fcbp,ffn,pwop,tbsspw
e,t,n,n,v,d,exyntnfcbwtbsswgpwopnvd,fcbw,xyn,pwop,tbsswg
e,t,n,n,y,d,exfgtnfcbwtbssgwpwopnyd,fcbw,xfg,pwop,tbssgw
e,t,n,n,v,d,effntnfcbptbssgwpwopnvd,fcbp,ffn,pwop,tbssgw
e,t,n,k,v,d,exyntnfcbntbsspwpwopkvd,fcbn,xyn,pwop,tbsspw
e,t,n,k,v,d,exyntnfcbwtbsspwpwopkvd,fcbw,xyn,pwop,tbsspw
e,t,n,n,v,d,exfetnfcbwtbsspwpwopnvd,fcbw,xfe,pwop,tbsspw
e,t,n,k,v,d,effgtnfcbptbsswppwopkvd,fcbp,ffg,pwop,tbsswp
e,t,n,n,v,d,exyetnfcbntbsswwpwopnvd,fcbn,xye,pwop,tbssww
e,t,n,n,v,d,exyetnfcbutbssggpwopnvd,fcbu,xye,pwop,tbssgg
e,t,n,n,y,d,effntnfcbwtbsspgpwopnyd,fcbw,ffn,pwop,tbsspg
e,t,n,k,v,d,exfetnfcbptbsswppwopkvd,fcbp,xfe,pwop,tbsswp
e,t,n,n,y,d,exfetnfcbntbsspppwopnyd,fcbn,xfe,pwop,tbsspp
e,f,n,n,s,g,exfwfnfwbkteffwwpwoensg,fwbk,xfw,pwoe,teffww
e,t,n,k,y,d,exygtnfcbptbssggpwopkyd,fcbp,xyg,pwop,tbssgg
e,t,n,k,v,d,exfetnfcbptbssgwpwopkvd,fcbp,xfe,pwop,tbssgw
e,t,n,n,v,d,exygtnfcbptbsspwpwopnvd,fcbp,xyg,pwop,tbsspw
e,t,n,k,v,d,exfetnfcbwtbsswppwopkvd,fcbw,xfe,pwop,tbsswp
e,t,n,n,y,d,exfgtnfcbptbsswwpwopnyd,fcbp,xfg,pwop,tbssww
e,t,n,n,v,d,efyetnfcbptbsswgpwopnvd,fcbp,fye,pwop,tbsswg
e,t,n,k,v,d,efygtnfcbptbsspgpwopkvd,fcbp,fyg,pwop,tbsspg
e,t,n,k,y,d,exyetnfcbptbsspwpwopkyd,fcbp,xye,pwop,tbsspw
e,t,n,n,y,d,exygtnfcbptbsswgpwopnyd,fcbp,xyg,pwop,tbsswg
e,f,n,k,s,g,effgfnfwbhtesfwwpwoeksg,fwbh,ffg,pwoe,tesfww
p,f,f,h,y,p,pxfgfffcbgebkkbppwolhyp,fcbg,xfg,pwol,ebkkbp
e,t,n,k,y,d,exfetnfcbptbssgwpwopkyd,fcbp,xfe,pwop,tbssgw
e,t,n,n,y,d,exyetnfcbwtbsswgpwopnyd,fcbw,xye,pwop,tbsswg
p,t,p,k,v,g,pfswtpfcnweesswwpwopkvg,fcnw,fsw,pwop,eessww
e,t,n,k,y,d,efyntnfcbutbsswwpwopkyd,fcbu,fyn,pwop,tbssww
e,t,n,n,y,d,exfetnfcbntbsspwpwopnyd,fcbn,xfe,pwop,tbsspw
e,t,n,k,v,d,exyetnfcbntbsspgpwopkvd,fcbn,xye,pwop,tbsspg
e,t,n,k,v,d,exfgtnfcbntbssgwpwopkvd,fcbn,xfg,pwop,tbssgw
e,t,n,n,v,d,exygtnfcbptbssgppwopnvd,fcbp,xyg,pwop,tbssgp
e,f,n,n,a,g,exfgfnfwbnteffwwpwoenag,fwbn,xfg,pwoe,teffww
e,t,n,n,y,d,exfntnfcbutbssgwpwopnyd,fcbu,xfn,pwop,tbssgw
e,t,n,k,y,d,effetnfcbntbssgwpwopkyd,fcbn,ffe,pwop,tbssgw
e,t,n,n,y,d,exygtnfcbutbssggpwopnyd,fcbu,xyg,pwop,tbssgg
e,t,n,k,y,d,effntnfcbwtbssgppwopkyd,fcbw,ffn,pwop,tbssgp
e,f,n,n,s,g,effgfnfwbhteffwwpwoensg,fwbh,ffg,pwoe,teffww
e,t,n,n,v,d,effgtnfcbptbsspwpwopnvd,fcbp,ffg,pwop,tbsspw
e,t,n,k,v,d,exyntnfcbwtbsswwpwopkvd,fcbw,xyn,pwop,tbssww
e,t,n,k,y,d,effgtnfcbptbsspppwopkyd,fcbp,ffg,pwop,tbsspp
e,t,n,n,y,d,efyntnfcbutbsswwpwopnyd,fcbu,fyn,pwop,tbssww
e,t,n,n,v,d,exfgtnfcbwtbsspgpwopnvd,fcbw,xfg,pwop,tbsspg
e,t,n,n,v,d,exyetnfcbutbsspwpwopnvd,fcbu,xye,pwop,tbsspw
e,t,n,n,v,d,exyntnfcbntbsspppwopnvd,fcbn,xyn,pwop,tbsspp
e,f,n,n,a,g,efsgfnfwbntefswwpwoenag,fwbn,fsg,pwoe,tefsww
e,t,n,k,y,d,exfntnfcbwtbsswppwopkyd,fcbw,xfn,pwop,tbsswp
e,t,n,k,y,d,effntnfcbntbsswgpwopkyd,fcbn,ffn,pwop,tbsswg
e,t,n,n,y,d,exyetnfcbwtbsspppwopnyd,fcbw,xye,pwop,tbsspp
e,t,n,k,y,d,exyetnfcbwtbsspgpwopkyd,fcbw,xye,pwop,tbsspg
e,t,n,k,y,d,exyntnfcbntbsspwpwopkyd,fcbn,xyn,pwop,tbsspw
e,f,n,k,a,g,efswfnfwbhtesfwwpwoekag,fwbh,fsw,pwoe,tesfww
e,t,n,n,v,d,exyntnfcbptbssggpwopnvd,fcbp,xyn,pwop,tbssgg
e,t,n,k,y,d,exyetnfcbptbsswwpwopkyd,fcbp,xye,pwop,tbssww
e,t,n,n,v,d,exfgtnfcbptbsspgpwopnvd,fcbp,xfg,pwop,tbsspg
e,t,n,n,v,d,effgtnfcbntbsspwpwopnvd,fcbn,ffg,pwop,tbsspw
e,f,n,k,s,g,effnfnfwbntesfwwpwoeksg,fwbn,ffn,pwoe,tesfww
e,t,n,k,v,d,effgtnfcbntbsswppwopkvd,fcbn,ffg,pwop,tbsswp
e,t,n,k,y,d,exyetnfcbutbssgwpwopkyd,fcbu,xye,pwop,tbssgw
e,t,n,k,v,d,effgtnfcbntbsswgpwopkvd,fcbn,ffg,pwop,tbsswg
e,t,n,n,y,d,exyntnfcbutbsswppwopnyd,fcbu,xyn,pwop,tbsswp
e,t,n,k,y,d,exfetnfcbutbsspgpwopkyd,fcbu,xfe,pwop,tbsspg
e,t,n,n,y,d,exfntnfcbwtbsswppwopnyd,fcbw,xfn,pwop,tbsswp
e,t,n,n,v,d,exfgtnfcbntbsswwpwopnvd,fcbn,xfg,pwop,tbssww
e,t,n,n,v,d,effgtnfcbwtbssgwpwopnvd,fcbw,ffg,pwop,tbssgw
